543.813775,0.0,0.0,0.069,38.448,42.586,-1.31513,8.378777,47.243394,2671178.52,1232923.31,0.0,6.270968,-0.02451,0.02665,-0.01919
544.814631,-0.002,0.004,0.066,38.502,43.26,-1.34719,8.378759,47.24341,2671177.14,1232925.07,0.514,6.257005,0.07035,0.03038,-0.00213
545.814664,0.003,0.002,0.061,38.369,43.196,-1.32816,8.378746,47.24342,2671176.14,1232926.17,0.566,6.250024,0.0064,0.01545,-0.00426
546.81546,0.0,0.0,0.064,38.175,43.003,-1.30915,8.378747,47.243426,2671176.21,1232926.84,0.566,0.024435,0.01652,0.01599,-0.00693
547.815581,-0.006,-0.004,0.078,38.14,43.044,-1.32881,8.378747,47.243429,2671176.2,1232927.17,0.566,6.239552,0.03038,0.01652,-5.3E-4
548.815678,-0.001,0.002,0.054,38.379,42.732,-1.31867,8.378748,47.243432,2671176.28,1232927.5,0.566,6.230825,-0.02718,0.01492,-0.00799
549.815733,0.034,0.004,0.069,38.265,43.081,-1.33895,8.378753,47.243425,2671176.66,1232926.73,0.463,6.243043,-0.04636,-0.00107,-0.01865
550.815758,-0.01,-0.007,0.083,38.35,43.079,-1.32131,8.378756,47.243419,2671176.9,1232926.07,0.0,6.243043,0.01865,0.01759,-0.0032
551.815782,0.0,0.0,0.077,38.146,43.133,-1.31966,8.378761,47.243414,2671177.28,1232925.51,0.0,6.243043,0.0032,0.01545,-0.0048
552.815838,0.229,0.069,0.075,38.287,43.089,-1.30819,8.378766,47.243409,2671177.67,1232924.96,0.0,6.243043,-0.03091,-0.06075,-0.00266
553.81622,0.046,0.033,0.071,38.375,42.943,-1.27035,8.37877,47.243401,2671177.98,1232924.08,0.0,6.243043,-0.05756,-0.00959,-0.00213
554.816848,0.214,0.07,0.068,38.309,42.817,-1.23245,8.378772,47.243392,2671178.15,1232923.08,0.0,6.243043,0.01545,-0.04956,-0.01919
555.817459,0.247,0.08,0.07,38.578,42.62,-1.17037,8.378774,47.243388,2671178.3,1232922.64,0.0,6.243043,0.00799,-0.1279,-0.10765
556.817842,0.017,0.009,0.072,38.354,42.526,-1.13954,8.37877,47.243389,2671178.0,1232922.74,0.0,6.243043,0.20198,-0.03571,-0.06502
557.818005,0.0,0.0,0.069,38.5,42.683,-1.14855,8.378765,47.243394,2671177.61,1232923.29,0.0,6.243043,0.0032,0.01119,-0.00107
558.818122,0.0,0.0,0.075,38.238,42.398,-1.13778,8.378761,47.243396,2671177.31,1232923.51,0.0,6.243043,0.0016,0.01332,-0.00266
559.818207,0.0,0.0,0.066,39.872,43.378,-1.14806,8.378758,47.243397,2671177.08,1232923.62,0.0,6.243043,0.0064,0.01172,-0.00426
560.818312,0.0,0.0,0.067,39.7,43.379,-1.13437,8.378756,47.243398,2671176.93,1232923.73,0.0,6.243043,0.0,0.01332,-0.00586
